Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-24 16:19:27.240597549 +0000 UTC m=+701.107191446,100000,85,6.276073ms,47.441593ms,351.277µs,159.33529294906535,7.42356978s
2024-01-24 16:19:34.808774505 +0000 UTC m=+708.675368415,100000,86,6.467768ms,43.944487ms,406.759µs,154.6128415945667,7.564600002s
2024-01-24 16:19:42.311084289 +0000 UTC m=+716.177678187,100000,87,6.481868ms,51.736054ms,338.142µs,154.27650568511675,7.498707985s
2024-01-24 16:19:49.80062728 +0000 UTC m=+723.667221176,100000,88,6.544333ms,50.424092ms,430.124µs,152.8039572324156,7.484579088s
2024-01-24 16:19:57.293114823 +0000 UTC m=+731.159708719,100000,89,6.62311ms,53.223569ms,395.52µs,150.98646143160832,7.48883278s
2024-01-24 16:20:04.777910702 +0000 UTC m=+738.644504599,100000,90,6.685129ms,61.663743ms,414.898µs,149.58572798517315,7.48129736s
2024-01-24 16:20:12.257702317 +0000 UTC m=+746.124296214,100000,91,6.764845ms,48.758749ms,415.68µs,147.82304349938693,7.476027303s
2024-01-24 16:20:19.519289547 +0000 UTC m=+753.385883444,100000,92,6.637667ms,45.567208ms,401.975µs,150.65532081344983,7.258112226s
2024-01-24 16:20:27.153491267 +0000 UTC m=+761.020085166,100000,93,7.057361ms,49.04532ms,442.456µs,141.69600935440943,7.629859343s
2024-01-24 16:20:34.585546558 +0000 UTC m=+768.452140453,100000,94,6.936743ms,57.662854ms,423.563µs,144.15985930599973,7.428601676s
2024-01-24 16:20:42.064526708 +0000 UTC m=+775.931120606,100000,95,7.058532ms,49.523952ms,452.783µs,141.6725132728186,7.474914265s
2024-01-24 16:20:49.311567995 +0000 UTC m=+783.178161891,100000,96,6.910436ms,47.939566ms,328.756µs,144.70865798552492,7.243553927s
2024-01-24 16:20:56.642076504 +0000 UTC m=+790.508670400,100000,97,7.063989ms,56.490469ms,413.415µs,141.5630679326979,7.32696854s
2024-01-24 16:21:04.117930299 +0000 UTC m=+797.984524198,100000,98,7.276085ms,53.868504ms,372.099µs,137.43653971895247,7.471735611s
2024-01-24 16:21:11.73121229 +0000 UTC m=+805.597806197,100000,99,7.490157ms,61.072893ms,342.205µs,133.50853916670866,7.609703036s
2024-01-24 16:21:19.152327065 +0000 UTC m=+813.018920961,100000,100,7.370366ms,65.435863ms,383.814µs,135.67846984306559,7.417606058s
