Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-09 08:59:03.875865376 +0000 UTC m=+14.296941591,1000,84,1.135657ms,2.993208ms,230.25µs,880.5468494616648,15.639334ms
2024-01-09 08:59:03.890597668 +0000 UTC m=+14.311673882,1000,85,1.141129ms,2.561458ms,263.708µs,876.3249241970616,13.979125ms
2024-01-09 08:59:03.911213918 +0000 UTC m=+14.332290132,1000,86,1.624069ms,3.989875ms,278.375µs,615.7371341773534,19.877709ms
2024-01-09 08:59:03.927061959 +0000 UTC m=+14.348138174,1000,87,1.146472ms,3.023167ms,281.291µs,872.2403824365869,14.884375ms
2024-01-09 08:59:03.944834084 +0000 UTC m=+14.365910299,1000,88,1.188028ms,3.095791ms,239.25µs,841.7306168346317,17.027542ms
2024-01-09 08:59:03.962094793 +0000 UTC m=+14.383171007,1000,89,1.360758ms,3.803333ms,267.917µs,734.8843698980745,16.555625ms
2024-01-09 08:59:03.981558168 +0000 UTC m=+14.402634382,1000,90,1.52729ms,3.460708ms,259.709µs,654.7542425783279,18.651625ms
2024-01-09 08:59:03.996818418 +0000 UTC m=+14.417894632,1000,91,1.255368ms,2.725459ms,278.25µs,796.5786615111374,14.485333ms
2024-01-09 08:59:04.011819376 +0000 UTC m=+14.432895591,1000,92,1.23524ms,2.500625ms,288.125µs,809.55883878781,14.286709ms
2024-01-09 08:59:04.027292918 +0000 UTC m=+14.448369132,1000,93,1.313834ms,3.139583ms,250.75µs,761.1311366193132,14.805166ms
2024-01-09 08:59:04.051487876 +0000 UTC m=+14.472564132,1000,94,1.888637ms,3.850167ms,555.208µs,529.4823584396577,22.327709ms
2024-01-09 08:59:04.070532584 +0000 UTC m=+14.491608799,1000,95,1.546806ms,4.448875ms,306.875µs,646.4934689458375,17.966875ms
2024-01-09 08:59:04.086419876 +0000 UTC m=+14.507496049,1000,96,1.360695ms,4.120958ms,397.875µs,734.9183549729235,15.0585ms
2024-01-09 08:59:04.104106834 +0000 UTC m=+14.525183049,1000,97,1.475263ms,4.098209ms,363.708µs,677.8449365678368,16.316583ms
2024-01-09 08:59:04.124625459 +0000 UTC m=+14.545701674,1000,98,1.850535ms,7.782458ms,443.875µs,540.3841524905112,19.767292ms
2024-01-09 08:59:04.141299251 +0000 UTC m=+14.562375466,1000,99,1.502336ms,3.813083ms,424.417µs,665.6297721265665,15.861375ms
2024-01-09 08:59:04.156149001 +0000 UTC m=+14.577225216,1000,100,1.333974ms,3.099375ms,400.291µs,749.6394755122221,13.998791ms
2024-01-09 08:59:04.172073709 +0000 UTC m=+14.593149924,1000,101,1.446322ms,3.052375ms,321.708µs,691.4088972264136,15.210667ms
2024-01-09 08:59:04.190224751 +0000 UTC m=+14.611300966,1000,102,1.412903ms,2.961625ms,314.042µs,707.7622814704687,14.454833ms
2024-01-09 08:59:04.208373876 +0000 UTC m=+14.629450091,1000,103,1.443055ms,2.931209ms,235.375µs,692.9738375031594,15.295208ms
2024-01-09 08:59:04.222930001 +0000 UTC m=+14.644006174,1000,104,1.332081ms,2.768584ms,164.583µs,750.7048219308907,13.631625ms
2024-01-09 08:59:04.237243876 +0000 UTC m=+14.658320091,1000,105,1.338809ms,4.236792ms,469.084µs,746.9323066282693,13.67475ms
2024-01-09 08:59:04.256340043 +0000 UTC m=+14.677416216,1000,106,1.50183ms,3.003083ms,307.208µs,665.8541013799079,15.067542ms
2024-01-09 08:59:04.272801168 +0000 UTC m=+14.693877382,1000,107,1.564923ms,5.524416ms,330.167µs,639.0086981384734,15.558542ms
2024-01-09 08:59:04.289541501 +0000 UTC m=+14.710617716,1000,108,1.554554ms,3.594292ms,498.875µs,643.2709398924912,15.317416ms
2024-01-09 08:59:04.304560209 +0000 UTC m=+14.725636424,1000,109,1.484249ms,3.4225ms,387.875µs,673.7409956301348,14.226208ms
2024-01-09 08:59:04.319432709 +0000 UTC m=+14.740508924,1000,110,1.415508ms,4.596209ms,516.167µs,706.4597789219462,14.234625ms
2024-01-09 08:59:04.342882501 +0000 UTC m=+14.763958716,1000,111,2.373164ms,10.19675ms,505.75µs,421.37825477457244,22.547292ms
2024-01-09 08:59:04.361366376 +0000 UTC m=+14.782442674,1000,112,1.622968ms,5.29125ms,332.375µs,616.1549106410804,17.159459ms
2024-01-09 08:59:04.387339168 +0000 UTC m=+14.808415382,1000,113,2.434211ms,5.275625ms,326.375µs,410.8106257284106,24.717292ms
2024-01-09 08:59:04.410313084 +0000 UTC m=+14.831389299,1000,114,2.341322ms,7.482291ms,213.916µs,427.1090910012843,21.97225ms
2024-01-09 08:59:04.432716376 +0000 UTC m=+14.853792591,1000,115,2.343112ms,6.795041ms,386.541µs,426.7828217003607,21.520792ms
2024-01-09 08:59:04.447744543 +0000 UTC m=+14.868820757,1000,116,1.562735ms,3.538417ms,391.75µs,639.9036016451416,14.151042ms
2024-01-09 08:59:04.462054251 +0000 UTC m=+14.883130424,1000,117,1.286221ms,3.177708ms,321.208µs,777.4708242624937,13.536209ms
2024-01-09 08:59:04.476212918 +0000 UTC m=+14.897289132,1000,118,1.496655ms,2.9005ms,310.208µs,668.1563207383152,13.464584ms
2024-01-09 08:59:04.498926418 +0000 UTC m=+14.920002632,1000,119,2.531554ms,9.32175ms,304.375µs,395.01425458709474,22.012625ms
2024-01-09 08:59:04.513120043 +0000 UTC m=+14.934196257,1000,120,1.478872ms,3.163417ms,466.5µs,676.1908156575854,13.501625ms
2024-01-09 08:59:04.527187918 +0000 UTC m=+14.948264132,1000,121,1.47528ms,3.166042ms,419.375µs,677.8372528752806,13.271333ms
2024-01-09 08:59:04.541613834 +0000 UTC m=+14.962690049,1000,122,1.417399ms,4.079667ms,393µs,705.5173680561702,13.450292ms
2024-01-09 08:59:04.557046835 +0000 UTC m=+14.978123049,1000,123,1.671446ms,3.100209ms,486.583µs,598.2842720736137,14.662125ms
2024-01-09 08:59:04.574247043 +0000 UTC m=+14.995323258,1000,124,1.886916ms,6.148208ms,489.333µs,529.9651450827494,16.5455ms
2024-01-09 08:59:04.598614376 +0000 UTC m=+15.019690591,1000,125,1.907367ms,3.824208ms,336.042µs,524.2828460383712,16.827125ms
2024-01-09 08:59:04.61186096 +0000 UTC m=+15.032937174,1000,126,1.456298ms,3.19725ms,462.791µs,686.6726122901475,12.482459ms
2024-01-09 08:59:04.627976668 +0000 UTC m=+15.049052883,1000,127,1.697289ms,4.353917ms,492.542µs,589.1748099448293,15.29725ms
2024-01-09 08:59:04.641258835 +0000 UTC m=+15.062335008,1000,128,1.493251ms,3.77225ms,394.791µs,669.6794258250036,12.545417ms
2024-01-09 08:59:04.65526521 +0000 UTC m=+15.076341424,1000,129,1.53568ms,3.693667ms,444.167µs,651.177158997406,13.015542ms
2024-01-09 08:59:04.67712546 +0000 UTC m=+15.098201633,1000,130,2.515571ms,9.816875ms,501.417µs,397.5239786483797,21.013667ms
2024-01-09 08:59:04.69645046 +0000 UTC m=+15.117526674,1000,131,2.277167ms,4.175666ms,528.916µs,439.14200151180603,18.578ms
2024-01-09 08:59:04.712610751 +0000 UTC m=+15.133686966,1000,132,1.874266ms,4.469709ms,661.208µs,533.5421799541405,15.397875ms
2024-01-09 08:59:04.731622001 +0000 UTC m=+15.152698216,1000,133,2.272299ms,5.472125ms,630.208µs,440.0828323907126,18.282334ms
2024-01-09 08:59:04.745313918 +0000 UTC m=+15.166390133,1000,134,1.639055ms,3.631458ms,555.208µs,610.1075972885308,13.030291ms
2024-01-09 08:59:04.759206335 +0000 UTC m=+15.180282549,1000,135,1.610237ms,4.84625ms,525.625µs,621.0264800623522,13.06825ms
2024-01-09 08:59:04.77254796 +0000 UTC m=+15.193624174,1000,136,1.561682ms,5.073042ms,239.625µs,640.3349658801355,12.6755ms
2024-01-09 08:59:04.78592446 +0000 UTC m=+15.207000633,1000,137,1.610775ms,3.586417ms,275.5µs,620.818913052504,12.631541ms
2024-01-09 08:59:04.802828751 +0000 UTC m=+15.223904966,1000,138,2.074168ms,4.272125ms,305.083µs,482.1209888493751,16.041083ms
2024-01-09 08:59:04.818501835 +0000 UTC m=+15.239578049,1000,139,1.94956ms,4.868917ms,436.542µs,512.9361988725414,14.998625ms
2024-01-09 08:59:04.852171668 +0000 UTC m=+15.273247841,1000,140,4.250208ms,15.169917ms,639.75µs,235.2825914020288,32.869417ms
2024-01-09 08:59:04.867565918 +0000 UTC m=+15.288642091,1000,141,1.964057ms,5.217208ms,425.875µs,509.1499655990789,14.802792ms
2024-01-09 08:59:04.883232126 +0000 UTC m=+15.304308341,1000,142,1.927497ms,4.025625ms,372.042µs,518.8075207475433,14.93825ms
