Timestamp                                              ,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-08 14:42:38.648461628 +0000 UTC m=+7.238801378 ,          1000 ,                 77 ,2.129947ms      ,5.321208ms   ,549.125µs   ,  469.49518510527497  ,28.41275ms
2024-01-08 14:42:38.839147503 +0000 UTC m=+7.429556503 ,          1000 ,                 78 ,14.547819ms     ,163.99175ms  ,364.5µs     ,   68.73882418419355  ,189.446875ms
2024-01-08 14:42:38.871998003 +0000 UTC m=+7.462337753 ,          1000 ,                 79 ,2.203816ms      ,4.499459ms   ,359.917µs   ,  453.75826851362433  ,29.900542ms
2024-01-08 14:42:39.050753294 +0000 UTC m=+7.641093045 ,          1000 ,                 80 ,13.726634ms     ,141.748ms    ,366.583µs   ,   72.85106702486763  ,174.899417ms
2024-01-08 14:42:39.114051878 +0000 UTC m=+7.704391628 ,          1000 ,                 81 ,4.362361ms      ,23.470167ms  ,421.167µs   ,  229.23364517033684  ,57.136958ms
2024-01-08 14:42:39.236973545 +0000 UTC m=+7.827313295 ,          1000 ,                 82 ,9.830874ms      ,96.934292ms  ,298.5µs     ,  101.72034976910088  ,121.316417ms
2024-01-08 14:42:39.30196642 +0000 UTC m=+7.892306170  ,          1000 ,                 83 ,5.171054ms      ,23.185292ms  ,423.458µs   ,  193.38414566737816  ,63.702458ms
2024-01-08 14:42:39.436605086 +0000 UTC m=+8.026944795 ,          1000 ,                 84 ,10.622098ms     ,96.253958ms  ,367.167µs   ,   94.143359590661    ,129.999083ms
2024-01-08 14:42:39.466249503 +0000 UTC m=+8.056589212 ,          1000 ,                 85 ,2.083304ms      ,7.859ms      ,369.292µs   ,  480.006664028518    ,28.062583ms
2024-01-08 14:42:39.499747086 +0000 UTC m=+8.090086795 ,          1000 ,                 86 ,2.540606ms      ,7.647ms      ,430.166µs   ,  393.6068762101045   ,31.170583ms
2024-01-08 14:42:39.663927295 +0000 UTC m=+8.254267087 ,          1000 ,                 87 ,13.973885ms     ,139.957167ms ,454.583µs   ,   71.5620568795589   ,162.173083ms
2024-01-08 14:42:39.69784092 +0000 UTC m=+8.288180670  ,          1000 ,                 88 ,2.63978ms       ,6.06925ms    ,726.25µs    ,  378.8194030193589   ,32.177ms
2024-01-08 14:42:39.855347711 +0000 UTC m=+8.445687420 ,          1000 ,                 89 ,13.758706ms     ,134.292875ms ,418.291µs   ,   72.68125062108128  ,156.002542ms
2024-01-08 14:42:39.88721142 +0000 UTC m=+8.477551171  ,          1000 ,                 90 ,2.531668ms      ,6.04875ms    ,387.583µs   ,  394.9963538261824   ,30.254667ms
2024-01-08 14:42:40.066067878 +0000 UTC m=+8.656407629 ,          1000 ,                 91 ,15.919809ms     ,154.627334ms ,384.667µs   ,   62.81482074029041  ,177.098542ms
2024-01-08 14:42:40.12728217 +0000 UTC m=+8.717621879  ,          1000 ,                 92 ,4.960008ms      ,17.302875ms  ,633.291µs   ,  201.61253764049124  ,57.910292ms
2024-01-08 14:42:40.300977753 +0000 UTC m=+8.891317504 ,          1000 ,                 93 ,15.774974ms     ,134.120833ms ,687.875µs   ,   63.39154357374179  ,170.843292ms
2024-01-08 14:42:40.332141628 +0000 UTC m=+8.922481379 ,          1000 ,                 94 ,2.556918ms      ,6.422792ms   ,574.458µs   ,  391.0957180703448   ,28.601583ms
2024-01-08 14:42:40.363117378 +0000 UTC m=+8.953457129 ,          1000 ,                 95 ,2.539133ms      ,6.268166ms   ,666.292µs   ,  393.835139762962    ,29.699375ms
2024-01-08 14:42:40.523634753 +0000 UTC m=+9.113974504 ,          1000 ,                 96 ,14.925652ms     ,135.328625ms ,650.75µs    ,   66.99874728415578  ,158.9275ms
2024-01-08 14:42:40.566280087 +0000 UTC m=+9.156619837 ,          1000 ,                 97 ,3.711317ms      ,16.03125ms   ,745.375µs   ,  269.44611158911914  ,40.366375ms
2024-01-08 14:42:40.719846462 +0000 UTC m=+9.310186213 ,          1000 ,                 98 ,14.75745ms      ,123.5185ms   ,678.209µs   ,   67.76238198456882  ,151.687167ms
2024-01-08 14:42:40.754034295 +0000 UTC m=+9.344374046 ,          1000 ,                 99 ,2.962298ms      ,7.368792ms   ,267.333µs   ,  337.5756944587185   ,32.876792ms
2024-01-08 14:42:40.92941092 +0000 UTC m=+9.519750671  ,          1000 ,                100 ,17.111582ms     ,145.213542ms ,564.458µs   ,   58.439947571346735 ,174.028166ms
