id,Time,Production_of_CHP,Production_of_PV,Grid_Reference_SMARD,Total_Load,Feed,Brown Coal,Hard Coal,Other conventional fuel,Natural Gas,Biomass,Hydropower,WindOffshore,WindOnshore,Photovoltaic,Other Renewables,Pumped Storage,EVSE_cluster,Haus_Harbig,Haus_Fleming
17057,2020-06-29 05:45:00+00:00,0.0,0.0,321.0,321.0,0.0,885,0,111,9,293,34,7,286,0,0,0,0.031,27.5,64.0
17058,2020-06-29 06:00:00+00:00,0.0,2.9,314.0,317.0,0.0,877,0,110,9,290,34,4,282,0,0,0,0.191,26.0,65.0
17059,2020-06-29 06:15:00+00:00,0.0,3.82,329.0,333.0,0.0,879,0,110,9,293,34,4,269,0,0,0,0.049,26.0,66.0
17060,2020-06-29 06:30:00+00:00,0.0,4.21,328.0,332.0,0.0,881,0,112,9,293,34,5,232,1,0,0,0.035,27.0,65.5
17061,2020-06-29 06:45:00+00:00,0.0,4.11,334.0,338.0,0.0,914,0,111,9,292,34,5,219,2,0,0,0.035,26.0,62.5
17062,2020-06-29 07:00:00+00:00,0.0,4.78,342.0,346.0,0.0,942,0,110,9,293,34,6,211,10,0,0,1.602,28.0,65.0
17063,2020-06-29 07:15:00+00:00,19.1,10.5,313.0,342.0,0.0,947,0,111,9,294,35,2,203,24,0,0,6.306,27.0,65.5
17064,2020-06-29 07:30:00+00:00,0.0,10.3,342.0,352.0,0.0,974,0,110,9,294,35,0,198,38,0,0,12.272,26.0,67.5
17065,2020-06-29 07:45:00+00:00,0.0,14.9,356.0,371.0,0.0,1083,0,110,9,293,34,2,187,57,0,17,18.045,27.0,72.5
17066,2020-06-29 08:00:00+00:00,0.0,18.9,375.0,393.0,0.0,1234,0,111,9,291,34,2,165,88,0,206,21.654,27.0,72.5
17067,2020-06-29 08:15:00+00:00,0.0,24.3,380.0,404.0,0.0,1379,0,112,10,290,34,1,156,117,0,240,21.776,28.0,72.0
17068,2020-06-29 08:30:00+00:00,0.0,22.4,379.0,401.0,0.0,1392,0,112,10,291,34,1,153,166,0,242,19.296,28.0,73.0
17069,2020-06-29 08:45:00+00:00,0.0,32.4,391.0,423.0,0.0,1399,0,111,10,289,34,1,138,225,0,377,17.426,28.0,71.5
17070,2020-06-29 09:00:00+00:00,0.0,33.2,418.0,451.0,0.0,1405,0,110,30,290,34,0,129,289,0,399,10.097,26.0,70.5
17071,2020-06-29 09:15:00+00:00,0.0,38.6,429.0,467.0,0.0,1414,0,110,32,288,34,1,104,362,0,404,0.613,25.5,72.0
17072,2020-06-29 09:30:00+00:00,0.0,37.7,452.0,490.0,0.0,1413,0,110,32,290,34,1,84,436,0,416,6.745,25.5,70.5
17073,2020-06-29 09:45:00+00:00,0.0,35.1,468.0,504.0,0.0,1417,0,109,31,288,34,1,68,518,0,418,5.374,25.0,68.5
17074,2020-06-29 10:00:00+00:00,0.0,41.9,483.0,525.0,0.0,1436,0,111,32,290,34,1,51,603,0,426,0.523,26.0,72.0
17075,2020-06-29 10:15:00+00:00,0.0,50.2,488.0,538.0,0.0,1441,0,110,35,290,34,1,55,686,0,423,0.047,26.5,72.0
17076,2020-06-29 10:30:00+00:00,0.0,61.3,494.0,555.0,0.0,1443,0,110,35,291,34,1,51,769,0,394,0.045,28.0,68.5
17077,2020-06-29 10:45:00+00:00,0.0,66.6,478.0,545.0,0.0,1448,0,110,37,290,34,2,57,852,0,393,0.031,27.5,66.0
17078,2020-06-29 11:00:00+00:00,0.0,60.1,484.0,544.0,0.0,1450,0,110,37,289,34,2,48,927,0,377,0.034,28.5,63.5
17079,2020-06-29 11:15:00+00:00,0.0,66.2,480.0,546.0,0.0,1439,0,110,37,290,34,2,49,1011,0,357,0.025,27.5,67.5
17080,2020-06-29 11:30:00+00:00,0.0,62.6,490.0,552.0,0.0,1449,0,110,37,289,34,2,50,1103,0,387,0.031,24.0,69.5
17081,2020-06-29 11:45:00+00:00,0.0,58.8,525.0,584.0,0.0,1446,0,110,37,287,34,2,59,1176,0,390,0.036,27.5,68.0
17082,2020-06-29 12:00:00+00:00,0.0,75.0,481.0,556.0,0.0,1391,0,110,36,287,34,3,78,1248,0,306,0.027,28.0,74.5
17083,2020-06-29 12:15:00+00:00,0.0,71.3,477.0,548.0,0.0,1376,0,110,36,290,34,3,81,1306,0,281,0.027,25.5,77.5
17084,2020-06-29 12:30:00+00:00,0.0,68.3,469.0,537.0,0.0,1370,0,110,36,291,34,3,103,1351,0,282,0.027,28.5,71.5
17085,2020-06-29 12:45:00+00:00,0.0,60.8,461.0,522.0,0.0,1367,0,111,36,295,35,3,125,1396,0,268,0.028,29.0,67.0
17086,2020-06-29 13:00:00+00:00,0.0,75.6,461.0,536.0,0.0,1299,0,111,36,294,34,2,142,1421,0,212,0.028,26.5,65.5
17087,2020-06-29 13:15:00+00:00,0.0,42.8,508.0,551.0,0.0,1288,0,112,35,293,34,3,156,1470,0,186,0.029,27.0,68.5
17088,2020-06-29 13:30:00+00:00,0.0,34.7,513.0,547.0,0.0,1292,0,110,35,292,34,2,189,1457,0,205,0.041,28.0,70.0
17089,2020-06-29 13:45:00+00:00,0.0,56.0,491.0,547.0,0.0,1289,0,111,35,293,34,4,203,1481,0,200,0.035,28.0,70.0
17090,2020-06-29 14:00:00+00:00,0.0,51.2,495.0,546.0,0.0,1240,0,110,35,291,34,3,217,1492,0,127,2.961,28.5,73.0
17091,2020-06-29 14:15:00+00:00,0.0,24.0,524.0,548.0,0.0,1235,0,111,35,291,34,3,231,1487,0,29,3.226,28.5,73.5
17092,2020-06-29 14:30:00+00:00,0.0,23.5,519.0,542.0,0.0,1222,0,110,35,291,34,3,317,1475,0,26,3.225,27.0,75.0
17093,2020-06-29 14:45:00+00:00,0.0,58.4,470.0,529.0,0.0,1132,0,110,35,290,34,5,325,1470,0,26,3.214,26.5,76.0
17094,2020-06-29 15:00:00+00:00,0.0,15.4,506.0,521.0,0.0,1032,0,110,35,288,34,3,360,1492,0,3,3.2,27.5,73.5
17095,2020-06-29 15:15:00+00:00,0.0,8.7,503.0,512.0,0.0,960,0,111,35,289,34,6,361,1527,0,0,3.242,26.0,72.5
17096,2020-06-29 15:30:00+00:00,0.0,2.77,498.0,500.0,0.0,952,0,111,35,293,34,7,375,1500,0,0,3.227,24.0,72.0
17097,2020-06-29 15:45:00+00:00,0.0,9.59,497.0,506.0,0.0,871,0,110,35,291,34,3,421,1508,0,0,3.218,26.0,72.5
17098,2020-06-29 16:00:00+00:00,0.0,33.9,468.0,502.0,0.0,877,0,111,31,290,34,4,419,1510,0,0,2.242,26.0,72.0
17099,2020-06-29 16:15:00+00:00,0.0,25.5,464.0,489.0,0.0,859,0,111,22,291,34,8,476,1472,0,0,0.192,25.5,69.0
17100,2020-06-29 16:30:00+00:00,0.0,33.6,445.0,479.0,0.0,854,0,110,23,291,34,9,472,1437,0,0,0.046,25.5,68.0
17101,2020-06-29 16:45:00+00:00,0.0,59.0,415.0,474.0,0.0,853,0,110,23,287,34,9,558,1390,0,0,0.029,24.0,66.5
17102,2020-06-29 17:00:00+00:00,0.0,21.8,452.0,474.0,0.0,872,0,110,23,288,34,7,571,1325,0,0,0.033,25.5,63.0
17103,2020-06-29 17:15:00+00:00,0.0,25.4,460.0,486.0,0.0,868,0,110,23,286,34,9,560,1305,0,0,0.045,26.5,74.5
17104,2020-06-29 17:30:00+00:00,0.0,25.2,453.0,478.0,0.0,876,0,110,23,280,33,11,592,1325,0,0,0.029,26.0,74.5
17105,2020-06-29 17:45:00+00:00,0.0,41.6,426.0,467.0,0.0,903,0,111,23,280,33,11,598,1288,0,0,0.03,25.0,61.0
17106,2020-06-29 18:00:00+00:00,0.0,24.6,435.0,460.0,0.0,982,0,110,22,280,33,9,666,1257,0,0,0.027,24.0,62.0
17107,2020-06-29 18:15:00+00:00,0.0,14.5,424.0,439.0,0.0,980,0,110,22,280,33,8,700,1218,0,0,0.028,24.0,63.0
17108,2020-06-29 18:30:00+00:00,0.0,15.6,405.0,420.0,0.0,993,0,110,23,280,33,5,847,1194,0,0,0.03,24.5,60.5
17109,2020-06-29 18:45:00+00:00,0.0,11.9,408.0,420.0,0.0,1081,0,111,23,278,33,3,864,1089,0,0,0.022,25.5,58.0
17110,2020-06-29 19:00:00+00:00,0.0,8.0,420.0,428.0,0.0,1204,0,110,23,279,33,29,819,1036,0,0,0.033,24.5,58.5
17111,2020-06-29 19:15:00+00:00,0.0,9.14,406.0,415.0,0.0,1257,0,110,23,282,33,166,617,958,0,0,3.185,24.0,60.0
17112,2020-06-29 19:30:00+00:00,0.0,7.74,406.0,414.0,0.0,1283,0,112,23,284,33,64,757,892,0,0,6.579,24.0,57.5
17113,2020-06-29 19:45:00+00:00,0.0,5.03,402.0,407.0,0.0,1348,0,111,27,287,34,2,841,802,0,1,6.576,27.0,52.5
17114,2020-06-29 20:00:00+00:00,0.0,4.2,402.0,406.0,0.0,1405,0,112,33,286,34,4,740,720,0,19,6.575,27.5,54.0
17115,2020-06-29 20:15:00+00:00,0.0,2.19,401.0,403.0,0.0,1456,0,111,35,285,34,3,636,622,0,32,6.598,25.5,54.5
17116,2020-06-29 20:30:00+00:00,0.0,0.66,403.0,403.0,0.0,1454,0,110,35,287,34,4,558,541,0,114,6.588,25.0,52.5
17117,2020-06-29 20:45:00+00:00,0.0,0.0,398.0,398.0,0.0,1454,0,110,35,288,34,3,503,463,0,277,6.549,24.0,53.0
17118,2020-06-29 21:00:00+00:00,0.0,0.075,387.0,388.0,0.0,1454,0,111,36,288,34,6,478,384,0,206,6.565,24.5,55.0
17119,2020-06-29 21:15:00+00:00,0.0,0.0,363.0,363.0,0.0,1467,0,111,36,290,34,6,442,314,0,207,6.586,23.5,56.0
17120,2020-06-29 21:30:00+00:00,0.0,0.0,361.0,361.0,0.0,1467,0,111,35,290,34,8,399,255,0,194,6.589,24.0,54.0
17121,2020-06-29 21:45:00+00:00,0.0,0.0,353.0,353.0,0.0,1465,0,111,34,288,34,12,352,206,0,273,6.583,24.0,42.5
17122,2020-06-29 22:00:00+00:00,0.0,0.0,361.0,361.0,0.0,1466,0,111,34,287,34,13,347,156,0,231,6.555,23.0,28.0
17123,2020-06-29 22:15:00+00:00,0.0,0.0,337.0,337.0,0.0,1465,0,111,34,285,34,13,332,109,0,213,6.573,22.5,28.5
17124,2020-06-29 22:30:00+00:00,0.0,0.0,332.0,332.0,0.0,1463,0,111,34,286,34,7,335,72,0,225,6.533,22.5,32.5
17125,2020-06-29 22:45:00+00:00,0.0,0.0,341.0,341.0,0.0,1474,0,111,34,286,34,5,346,42,0,245,6.535,23.0,28.0
17126,2020-06-29 23:00:00+00:00,0.0,0.0,329.0,329.0,0.0,1483,0,111,34,287,34,6,345,21,0,288,6.578,23.0,25.487
17127,2020-06-29 23:15:00+00:00,0.0,0.0,299.0,299.0,0.0,1476,0,110,34,285,34,6,363,6,0,283,6.54,23.0,27.0
17128,2020-06-29 23:30:00+00:00,0.0,0.0,282.0,282.0,0.0,1479,0,111,35,286,34,8,376,1,0,271,6.548,22.5,25.0
17129,2020-06-29 23:45:00+00:00,0.0,0.0,281.0,281.0,0.0,1450,0,111,34,286,34,9,398,0,0,243,6.528,22.5,23.5
17130,2020-06-30 00:00:00+00:00,0.0,0.0,289.0,289.0,0.0,1418,0,112,34,285,33,13,434,0,0,298,6.533,23.0,24.0
17131,2020-06-30 00:15:00+00:00,0.0,0.0,299.0,299.0,0.0,1409,0,111,34,285,33,14,477,0,0,273,6.4,22.002,24.0
17132,2020-06-30 00:30:00+00:00,0.0,0.0,297.0,297.0,0.0,1399,0,111,35,286,34,17,518,0,0,248,6.4,21.0,23.0
17133,2020-06-30 00:45:00+00:00,0.0,0.0,280.0,280.0,0.0,1312,0,112,35,285,33,17,574,0,0,225,6.696,22.0,22.0
17134,2020-06-30 01:00:00+00:00,0.0,0.0,279.0,279.0,0.0,1255,0,112,34,285,33,29,612,0,0,121,6.7,22.0,22.5
17135,2020-06-30 01:15:00+00:00,0.0,0.0,278.0,278.0,0.0,1219,0,111,33,286,34,51,627,0,0,40,6.7,22.0,24.0
17136,2020-06-30 01:30:00+00:00,0.0,0.0,259.0,259.0,0.0,1200,0,111,34,288,34,49,666,0,0,18,6.7,22.502,23.507
17137,2020-06-30 01:45:00+00:00,0.0,0.0,268.0,268.0,0.0,1131,0,111,23,287,34,45,708,0,0,22,6.7,22.5,21.5
17138,2020-06-30 02:00:00+00:00,0.0,0.0,267.0,267.0,0.0,1103,0,111,14,287,34,39,745,0,0,1,6.7,22.5,21.5
17139,2020-06-30 02:15:00+00:00,0.0,0.0,267.0,267.0,0.0,1086,0,112,10,289,34,36,774,0,0,0,6.7,22.5,23.0
17140,2020-06-30 02:30:00+00:00,0.0,0.0,273.0,273.0,0.0,1078,0,112,9,288,34,38,787,0,0,0,6.7,21.5,23.0
17141,2020-06-30 02:45:00+00:00,0.0,0.0,265.0,265.0,0.0,936,0,111,9,290,34,40,799,0,0,0,6.7,21.5,22.0
17142,2020-06-30 03:00:00+00:00,0.0,0.0,268.0,268.0,0.0,790,0,110,9,292,34,46,810,0,0,0,6.7,23.0,24.0
17143,2020-06-30 03:15:00+00:00,0.0,0.0,267.0,267.0,0.0,761,0,111,9,292,34,58,860,0,0,0,6.7,24.0,26.5
17144,2020-06-30 03:30:00+00:00,0.0,0.0,266.0,266.0,0.0,736,0,110,10,291,34,57,873,0,0,0,6.7,23.0,27.0
17145,2020-06-30 03:45:00+00:00,0.0,0.0,276.0,276.0,0.0,738,0,111,10,292,34,67,912,0,0,0,6.7,22.0,35.0
17146,2020-06-30 04:00:00+00:00,0.0,0.0,265.0,265.0,0.0,714,0,112,9,291,34,52,961,0,0,0,6.7,23.5,47.5
17147,2020-06-30 04:15:00+00:00,0.0,0.0,267.0,267.0,0.0,700,0,112,9,292,34,60,1023,0,0,0,6.7,24.5,52.0
17148,2020-06-30 04:30:00+00:00,0.0,0.0,275.0,275.0,0.0,712,0,111,9,290,34,97,1029,0,0,0,6.7,24.5,52.0
17149,2020-06-30 04:45:00+00:00,0.0,0.0,278.0,278.0,0.0,695,0,110,10,292,34,153,1034,0,0,0,6.7,24.0,55.5
17150,2020-06-30 05:00:00+00:00,0.0,0.0,280.0,280.0,0.0,677,0,111,10,292,34,125,1141,0,0,0,5.733,24.5,63.5
17151,2020-06-30 05:15:00+00:00,0.0,0.0,281.0,281.0,0.0,681,0,112,10,293,34,94,1204,0,0,0,0.1,26.5,65.0
17152,2020-06-30 05:30:00+00:00,0.0,0.0,304.0,304.0,0.0,683,0,112,10,291,34,103,1243,0,0,0,0.1,28.5,62.0
17153,2020-06-30 05:45:00+00:00,0.0,0.0,308.0,308.0,0.0,673,0,111,10,291,34,130,1208,0,0,0,0.1,28.0,59.5
17154,2020-06-30 06:00:00+00:00,0.0,0.0,311.0,311.0,0.0,674,0,110,10,290,34,122,1256,0,0,0,0.1,27.5,62.0
17155,2020-06-30 06:15:00+00:00,0.0,4.07,316.0,320.0,0.0,668,0,110,10,291,34,123,1367,0,0,0,3.078,26.5,68.5
17156,2020-06-30 06:30:00+00:00,0.0,6.3,329.0,336.0,0.0,674,0,111,10,290,34,149,1361,1,0,0,7.4,25.5,67.0
17157,2020-06-30 06:45:00+00:00,0.0,8.74,338.0,347.0,0.0,680,0,111,10,290,34,173,1427,2,0,0,8.913,26.5,64.5
17158,2020-06-30 07:00:00+00:00,0.0,7.39,344.0,352.0,0.0,684,0,110,10,291,34,142,1580,11,0,0,10.882,29.5,66.5
17159,2020-06-30 07:15:00+00:00,0.0,9.86,358.0,368.0,0.0,677,0,110,10,291,34,127,1625,29,0,0,11.0,31.5,69.0
17160,2020-06-30 07:30:00+00:00,0.0,13.3,357.0,371.0,0.0,696,0,110,10,292,34,131,1590,48,0,0,11.095,33.0,68.5
17161,2020-06-30 07:45:00+00:00,0.0,14.6,362.0,376.0,0.0,738,0,111,10,291,34,134,1523,74,0,2,9.833,33.5,70.0
17162,2020-06-30 08:00:00+00:00,0.0,19.3,378.0,398.0,0.0,727,0,111,10,290,34,165,1520,109,0,48,7.9,33.5,75.0
17163,2020-06-30 08:15:00+00:00,0.0,26.6,387.0,413.0,0.0,785,0,112,11,289,34,214,1507,153,0,55,7.9,34.0,76.5
17164,2020-06-30 08:30:00+00:00,0.0,32.9,395.0,428.0,0.0,788,0,111,11,288,34,227,1540,213,0,55,7.9,33.0,72.0
17165,2020-06-30 08:45:00+00:00,0.0,37.0,428.0,465.0,0.0,779,0,110,11,289,34,229,1528,284,0,89,7.877,34.0,70.0
17166,2020-06-30 09:00:00+00:00,0.0,37.9,436.0,474.0,0.0,704,0,112,11,289,34,235,1523,375,0,414,7.2,33.0,71.5
17167,2020-06-30 09:15:00+00:00,0.0,28.0,467.0,495.0,0.0,689,0,112,11,289,34,230,1555,467,0,417,7.2,30.5,75.5
17168,2020-06-30 09:30:00+00:00,0.0,43.5,468.0,512.0,0.0,690,0,112,11,290,34,247,1664,563,0,414,7.2,30.0,77.0
17169,2020-06-30 09:45:00+00:00,0.0,41.5,473.0,515.0,0.0,716,0,112,11,289,34,249,1814,667,0,410,7.2,30.5,72.5
17170,2020-06-30 10:00:00+00:00,0.0,38.7,475.0,514.0,0.0,746,0,112,11,290,34,251,1989,789,0,278,7.2,30.5,70.0
17171,2020-06-30 10:15:00+00:00,0.0,49.2,491.0,540.0,0.0,741,0,112,11,290,34,250,2177,903,0,189,7.2,29.0,69.0
17172,2020-06-30 10:30:00+00:00,0.0,75.2,458.0,534.0,0.0,734,0,112,11,293,34,248,2319,1010,0,151,7.2,27.5,70.0
17173,2020-06-30 10:45:00+00:00,0.0,59.7,473.0,533.0,0.0,697,0,112,14,291,34,253,2435,1118,0,152,7.2,27.0,77.5
17174,2020-06-30 11:00:00+00:00,0.0,67.9,466.0,534.0,0.0,728,0,112,20,292,34,256,2511,1209,0,84,7.539,27.5,76.0
17175,2020-06-30 11:15:00+00:00,0.0,56.5,489.0,546.0,0.0,694,0,112,21,292,34,251,2499,1267,0,87,18.194,29.5,70.5
17176,2020-06-30 11:30:00+00:00,0.0,73.8,495.0,568.0,0.0,668,0,112,21,291,34,253,2426,1326,0,145,18.68,30.0,76.0
17177,2020-06-30 11:45:00+00:00,0.0,70.5,493.0,563.0,0.0,652,0,112,22,292,34,256,2431,1389,0,148,21.625,28.0,81.0
17178,2020-06-30 12:00:00+00:00,0.0,68.6,502.0,571.0,0.0,650,0,112,22,290,34,254,2342,1432,0,38,21.512,29.0,79.0
17179,2020-06-30 12:15:00+00:00,0.0,65.3,512.0,577.0,0.0,650,0,112,23,290,34,255,2372,1474,0,10,21.394,30.0,72.5
17180,2020-06-30 12:30:00+00:00,0.0,47.5,543.0,590.0,0.0,645,0,112,22,290,34,256,2363,1523,0,10,19.705,31.0,72.0
17181,2020-06-30 12:45:00+00:00,0.0,49.1,529.0,578.0,0.0,645,0,112,24,289,34,254,2365,1575,0,10,19.7,31.0,78.0
17182,2020-06-30 13:00:00+00:00,0.0,44.5,528.0,573.0,0.0,647,0,112,23,290,34,249,2369,1612,0,8,19.7,30.0,79.5
17183,2020-06-30 13:15:00+00:00,0.0,51.8,523.0,574.0,0.0,649,0,112,22,288,34,253,2297,1679,0,0,19.7,28.5,79.5
17184,2020-06-30 13:30:00+00:00,0.0,56.3,506.0,562.0,0.0,648,0,112,22,284,33,248,2288,1708,0,0,19.7,26.0,82.0
17185,2020-06-30 13:45:00+00:00,0.0,42.4,519.0,562.0,0.0,654,0,112,27,281,33,246,2277,1724,0,0,19.7,26.0,78.5
17186,2020-06-30 14:00:00+00:00,0.0,40.5,505.0,545.0,0.0,651,0,153,33,281,33,252,2260,1725,0,0,17.925,27.0,75.5
17187,2020-06-30 14:15:00+00:00,0.0,48.0,488.0,536.0,0.0,647,0,164,34,282,33,252,2278,1710,0,0,13.064,28.0,73.5
17188,2020-06-30 14:30:00+00:00,0.0,60.0,469.0,529.0,0.0,646,0,164,34,281,33,255,2274,1698,0,0,12.359,28.0,72.0
17189,2020-06-30 14:45:00+00:00,0.0,38.5,498.0,537.0,0.0,642,0,164,34,283,33,248,2328,1713,0,0,12.3,27.0,74.5
17190,2020-06-30 15:00:00+00:00,0.0,73.0,464.0,537.0,0.0,648,0,164,35,285,33,251,2369,1706,0,0,11.567,26.5,73.5
17191,2020-06-30 15:15:00+00:00,0.0,52.1,490.0,543.0,0.0,647,0,164,23,284,33,252,2298,1699,0,0,11.1,27.5,73.0
17192,2020-06-30 15:30:00+00:00,0.0,62.3,456.0,518.0,0.0,649,0,131,24,285,33,250,2333,1679,0,0,11.1,26.5,73.0
17193,2020-06-30 15:45:00+00:00,0.0,47.7,485.0,532.0,0.0,640,0,110,25,285,33,236,2309,1654,0,0,11.1,26.5,70.5
17194,2020-06-30 16:00:00+00:00,0.0,36.9,483.0,520.0,0.0,646,0,110,24,286,34,246,2383,1602,0,0,11.1,28.0,69.0
17195,2020-06-30 16:15:00+00:00,0.0,39.9,467.0,507.0,0.0,639,0,109,23,285,33,249,2381,1559,0,0,11.1,28.0,68.0
17196,2020-06-30 16:30:00+00:00,0.0,45.3,456.0,502.0,0.0,642,0,109,23,287,34,251,2377,1543,0,0,11.1,28.0,68.0
17197,2020-06-30 16:45:00+00:00,0.0,32.7,455.0,488.0,0.0,642,0,109,23,286,34,258,2360,1525,0,0,11.1,28.0,68.0
17198,2020-06-30 17:00:00+00:00,0.0,29.1,459.0,488.0,0.0,648,0,109,21,288,34,258,2375,1459,0,0,11.1,28.0,68.0
17199,2020-06-30 17:15:00+00:00,0.0,37.5,444.0,482.0,0.0,644,0,109,21,286,34,258,2353,1436,0,0,11.1,28.0,68.0
17200,2020-06-30 17:30:00+00:00,0.0,35.4,428.0,463.0,0.0,651,0,109,21,282,33,258,2309,1397,0,0,11.1,28.0,63.55
17201,2020-06-30 17:45:00+00:00,0.0,23.7,446.0,470.0,0.0,644,0,109,21,281,33,258,2190,1350,0,0,11.1,27.0,59.0
17202,2020-06-30 18:00:00+00:00,0.0,18.2,415.0,433.0,0.0,639,0,109,21,280,33,258,2129,1297,0,0,11.1,25.0,57.5
17203,2020-06-30 19:30:00+00:00,0.0,7.72,397.0,404.0,0.0,672,0,109,23,280,33,255,2111,848,0,10,11.1,27.0,54.5
17204,2020-06-30 19:45:00+00:00,0.0,7.42,377.0,385.0,0.0,719,0,109,21,280,33,257,2012,763,0,28,11.1,27.0,52.0
17205,2020-06-30 20:00:00+00:00,0.0,5.86,371.0,377.0,0.0,752,0,109,21,280,33,258,1953,653,0,79,11.1,26.5,50.5
17206,2020-06-30 20:15:00+00:00,0.0,3.49,372.0,376.0,0.0,797,0,109,24,277,32,258,1804,560,0,89,11.1,24.5,52.5
17207,2020-06-30 20:30:00+00:00,0.0,0.86,369.0,370.0,0.0,788,0,109,26,278,33,258,1720,470,0,226,11.1,23.5,52.5
17208,2020-06-30 20:45:00+00:00,0.0,0.344,368.0,369.0,0.0,805,0,109,28,278,33,259,1695,387,0,412,11.1,24.0,51.0
17209,2020-06-30 21:00:00+00:00,0.0,0.075,397.0,397.0,0.0,838,0,109,38,284,33,258,1621,317,0,421,11.1,23.0,51.0
17210,2020-06-30 21:15:00+00:00,0.0,0.0,382.0,382.0,0.0,835,0,109,40,283,33,258,1506,256,0,375,11.1,23.5,52.0
17211,2020-06-30 21:30:00+00:00,0.0,0.0,362.0,362.0,0.0,829,0,109,40,283,33,259,1422,204,0,351,11.1,24.0,54.5
17212,2020-06-30 21:45:00+00:00,0.0,0.0,372.0,372.0,0.0,819,0,109,39,285,33,258,1421,162,0,417,11.1,22.5,41.0
17213,2020-06-30 22:00:00+00:00,0.0,0.0,371.0,371.0,0.0,839,0,109,40,285,34,258,1323,118,0,403,11.1,22.5,24.5
17214,2020-06-30 22:15:00+00:00,0.0,0.0,362.0,362.0,0.0,844,0,109,40,287,34,259,1299,78,0,404,11.1,22.0,23.0
17215,2020-06-30 22:30:00+00:00,0.0,0.0,351.0,351.0,0.0,846,0,109,41,288,34,258,1249,52,0,400,11.1,21.5,23.0
17216,2020-06-30 22:45:00+00:00,0.0,0.0,350.0,350.0,0.0,848,0,109,41,288,34,258,1250,30,0,402,11.1,22.0,24.0
17217,2020-06-30 23:00:00+00:00,0.0,0.0,347.0,347.0,0.0,869,0,109,41,290,34,255,1156,14,0,395,11.1,22.0,25.5
17218,2020-06-30 23:15:00+00:00,0.0,0.0,303.0,303.0,0.0,870,0,109,41,289,34,258,1121,4,0,388,11.1,21.501,24.503
17219,2020-06-30 23:30:00+00:00,0.0,0.0,277.0,277.0,0.0,867,0,109,41,285,33,256,1077,1,0,373,11.1,21.499,23.0
17220,2020-06-30 23:45:00+00:00,0.0,0.0,279.0,279.0,0.0,848,0,109,42,284,33,252,1114,0,0,358,11.1,22.0,23.0
17221,2020-07-01 00:00:00+00:00,0.0,0.0,286.0,286.0,0.0,839,0,109,42,282,33,250,1138,0,0,369,5.588,22.0,24.5
17222,2020-07-01 00:15:00+00:00,0.0,0.0,306.0,306.0,0.0,832,0,109,42,284,33,259,1173,0,0,364,0.031,22.499,26.499
17223,2020-07-01 00:30:00+00:00,0.0,0.0,297.0,297.0,0.0,830,0,109,42,285,33,257,1203,0,0,361,0.033,22.004,25.009
17224,2020-07-01 00:45:00+00:00,0.0,0.0,282.0,282.0,0.0,827,0,109,42,283,33,257,1249,0,0,241,0.051,21.993,22.503
17225,2020-07-01 01:00:00+00:00,0.0,0.0,273.0,273.0,0.0,838,0,109,42,283,33,257,1225,0,0,63,0.043,22.5,21.5
17226,2020-07-01 01:15:00+00:00,0.0,0.0,272.0,272.0,0.0,837,0,109,42,281,33,257,1232,0,0,26,0.034,22.0,21.0
17227,2020-07-01 01:30:00+00:00,0.0,0.0,263.0,263.0,0.0,837,0,109,42,281,33,257,1232,0,0,26,0.043,21.0,23.0
17228,2020-07-01 01:45:00+00:00,0.0,0.0,267.0,267.0,0.0,850,0,109,24,287,34,252,1222,0,0,17,0.047,21.5,25.5
17229,2020-07-01 02:00:00+00:00,0.0,0.0,266.0,266.0,0.0,900,0,109,17,288,34,257,1198,0,0,17,0.063,24.0,26.5
17230,2020-07-01 02:15:00+00:00,0.0,0.0,265.0,265.0,0.0,900,0,109,17,288,34,257,1198,0,0,17,0.043,23.5,25.0
17231,2020-07-01 02:30:00+00:00,0.0,0.0,264.0,264.0,0.0,892,0,109,16,289,34,257,1186,0,0,0,0.031,22.5,26.5
17232,2020-07-01 02:45:00+00:00,0.0,0.0,268.0,268.0,0.0,883,0,109,16,288,34,257,1248,0,0,0,0.036,23.0,25.51
17233,2020-07-01 03:00:00+00:00,0.0,0.0,263.0,263.0,0.0,898,0,109,16,289,34,255,1307,0,0,3,0.039,23.0,24.5
17234,2020-07-01 03:15:00+00:00,0.0,0.0,266.0,266.0,0.0,895,0,109,16,288,34,256,1361,0,0,20,0.031,24.0,27.5
17235,2020-07-01 03:30:00+00:00,0.0,0.0,260.0,260.0,0.0,914,0,109,16,288,34,255,1356,0,0,3,0.04,25.0,27.0
17236,2020-07-01 03:45:00+00:00,0.0,0.0,264.0,264.0,0.0,931,0,109,16,288,34,255,1342,0,0,0,0.05,25.0,37.5
17237,2020-07-01 04:00:00+00:00,0.0,0.0,265.0,265.0,0.0,854,0,109,16,290,34,256,1338,0,0,0,0.039,25.0,53.0
17238,2020-07-01 04:15:00+00:00,0.0,0.0,265.0,265.0,0.0,805,0,109,16,290,34,254,1352,0,0,0,0.043,25.0,60.0
17239,2020-07-01 04:30:00+00:00,0.0,0.0,263.0,263.0,0.0,811,0,109,16,288,34,254,1419,0,0,0,0.032,26.0,59.5
17240,2020-07-01 04:45:00+00:00,0.0,0.0,272.0,272.0,0.0,836,0,109,16,288,34,254,1449,0,0,0,0.044,26.5,64.0
